city_code,lat,lon
043820,53.3806626,-1.4702278
043980,50.9137978,-1.3990405
043990,51.6020246,-0.9153487
044090,53.0162014,-2.1812607
044160,51.6211442,-3.9467751
044200,54.5094106,-1.4247903
044280,55.6161101,-4.5143437
044360,55.0297994,-1.508256
044720,-6.8160837,39.2803583
044730,-6.1791181,35.7468174
044760,-2.5196915,32.9014417
044800,-6.1664908,39.2074312
044850,35.0841034,-106.6509851
044910,33.8347516,-117.911732
044920,61.2218713,-149.8898845
044970,32.701939,-97.1056248
045020,33.7490987,-84.3901849
045040,39.72943,-104.83192
045060,26.2016913,-97.66796
045070,35.3738712,-119.0194639
045080,39.2908816,-76.610759
045230,42.3602534,-71.0582912
045270,42.8867166,-78.8783922
045400,35.2270869,-80.8431268
045440,41.8755616,-87.6244212
045460,32.6400541,-117.0841955
045470,39.1014537,-84.5124602
045500,41.5051613,-81.6934446
045510,38.8339578,-104.8253485
045550,39.9622601,-83.0007065
045620,31.6351803,-96.2941871
045710,39.7348381,-104.9653271
045730,42.3315509,-83.046640300000007
045780,36.0181316,-78.8751582
045810,29.771505,-95.297713
046040,41.0799898,-85.1386015
046050,32.7488874,-98.9100137
046070,36.7295295,-119.7088613
046240,36.0726355,-79.7919754
046320,36.0301134,-114.9826194
046380,31.8631107,-101.4796126
046430,39.7683331,-86.1583502
046460,33.66946,-117.82311
046510,30.3653453,-81.7241474
046550,40.7281575,-74.0776417
046760,33.070421,-97.306482
046780,36.1672559,-115.1485163
046810,38.0464066,-84.4970393
046830,40.8088861,-96.7077751
046860,33.76696,-118.18923
046880,33.8963475,-118.1170833
046910,33.5778631,-101.8551665
046940,43.074761,-89.3837613
047020,33.4151117,-111.8314773
047040,25.7742658,-80.1936589
047050,43.0349931,-87.922497
047060,44.9706705,-93.2682241
047200,29.424473,-94.693869
047210,40.7412359,-73.3566912
047220,40.735657,-74.1723667
047280,37.80437,-122.2708
047320,35.4734435,-97.5185065
047340,41.2587459,-95.9383758
047370,28.5479786,-81.4127842
047500,39.9527237,-75.1635262
047510,32.7414365,-114.4817698
047520,40.4416941,-79.9900861
047530,33.0136764,-96.6925096
047580,45.5202471,-122.6741949
047640,35.7803977,-78.6390989
047720,33.95335,-117.39616
047790,38.5815719,-121.4943996
047850,30.8791707,-102.864981
047880,32.7167348,-117.1694966
047900,37.3361905,-121.8905833
047930,33.7494951,-117.8732213
048030,47.6038321,-122.3300624
048190,38.6268039,-90.1994097
048200,44.9504037,-93.1015026
048210,27.7733051,-82.6469934
048260,37.9577,-121.29078
048320,27.9518491,-82.4563972
048380,41.6786754,-83.5127283
048410,32.2228765,-110.9748477
048420,36.1556805,-95.9929113
048480,36.8529841,-75.9774183
048520,38.8948932,-77.0365529
048620,37.6919475,-97.3375053
048750,11.1757783,-4.2957591
048770,12.368148,-1.527085
048790,-34.9059039,-56.1913569
048840,40.7833471,72.3506746
048870,39.7675529,64.4231326
048890,40.3791469,71.7890479
048900,38.83998,65.7927948
048930,40.9996482,71.6726238
048950,42.4585258,59.6052217
048960,39.6438972,66.9621258
048970,41.3123363,69.2787079
049000,9.5207454,-69.3384517
049010,10.1373006,-64.6862532
049020,10.21667,-64.61667
049030,8.6376133,-70.230234
049040,10.0740372,-69.3215667
049050,9.4320859,-63.0174065
049060,10.3995334,-71.4609626
049070,10.506098,-66.9146017
049100,8.1080955,-63.551078
049110,8.3223763,-62.6896622
049140,10.4494466,-64.1630154
049230,10.6499149,-71.6396282
049240,10.2513662,-67.6017245
049250,9.7452286,-63.1799873
049270,10.3213908,-64.3779637
049300,11.6925865,-70.2015372
049310,7.7756663,-72.2214154
049360,10.1828036,-68.003553
049400,12.789585,45.028504
049410,14.7978677,42.9544872
049450,15.3538569,44.2058841
049460,13.5752242,44.0215268
049682,-13.6390687,32.6457228
049700,-12.8104186,28.2068361
049720,-15.4164488,28.2821535
049740,-12.9693056,28.6365894
000335,36.2502135,6.1652163
001051,-32.8481539,151.7397296
001570,50.6036711,5.5430574
001670,-17.333333,-61.5
002380,-21.7558619,-41.3326895
002750,-25.5401479,-54.5858139
002760,-20.5381768,-47.4009795
004340,-5.0896403,-42.809588
004710,18.3278182,95.6423809
004713,16.8902634,97.6362745
004717,25.3833313,97.3999925
005270,44.8543667,-63.137798
006050,-33.0458456,-71.6196749
007420,26.0774954,119.2918215
007780,49.2388564,120.0228716
007880,30.2489634,120.2052342
008260,40.4823319,111.552645
008650,36.4708216,120.4822805
008690,29.2909294,117.204121
008990,45.4398247,85.0421684
010030,29.8622194,121.6203873
010040,26.6655699,119.5224895
010570,26.2367951,117.6038491
012250,30.7031196,111.2750181
012580,22.9173703,112.0396246
017590,23.25,87.75
022390,0.53333,101.45
027280,41.7829291,129.7825241
028100,35.5391697,129.3119136
036160,58.014965,56.246723
036290,53.2895677,49.7064029
037050,24.9,39.5
038380,37.8845813,-4.7760138
038650,39.5695818,2.6500745
038830,41.840047,-1.169509
041170,47.924081,33.3905402
041500,30.048819,31.243666
042670,56.3333331,-3.0000001
043910,55.583333,-3.833333
044510,52.5050033,-1.9643961
044530,53.7414271,-1.7202004
045590,27.7477253,-97.4014129
046360,21.30694,-157.85833
046620,39.100105,-94.5781416
046890,38.2542376,-85.759407
047000,35.1490215,-90.0516285
047170,36.1622296,-86.7743531
047890,37.77493,-122.41942
